Gene ID	Gene Name	g2_g1.p-value	g2_g1.log2foldchange
AFUA_6G13370		0.0515694257344293	1.5
AFUA_6G13380		NA	-0.2
AFUA_6G13386	AFUA_6G13386	NA	0
AFUA_6G13390		NA	-1.7
AFUA_6G13400		NA	-0.4
AFUA_6G13410		0.148657547733219	0.9
AFUA_6G13420		0.458719138050149	0.4
AFUA_6G13430		0.782003689706894	0.3
AFUA_6G13440		0.183917068901335	-1.2
AFUA_6G13450		0.492421911927018	-0.5
AFUA_6G13455	AFUA_6G13455	NA	0
AFUA_6G13460		0.530072969178201	-0.5
AFUA_6G13470		0.0264337995183908	-2.1
AFUA_6G13480		NA	0.2
AFUA_6G13490		NA	-1
AFUA_6G13500		0.969282342602453	0
AFUA_6G13510		0.389089322697678	0.7
AFUA_6G13520		0.162922239240411	-0.9
AFUA_6G13530		0.224793259674436	1.1
AFUA_6G13535	AFUA_6G13535	NA	-0.4
AFUA_6G13540		0.396577023756503	0.9
AFUA_6G13550		0.270894901921216	0.8
AFUA_6G13560		0.432932378761123	0.6
AFUA_6G13570		0.31874602215691	1
AFUA_6G13580		0.15330289096839	0.9
AFUA_6G13590		NA	-0.1
AFUA_6G13600		0.210667711697156	1
AFUA_6G13610		NA	0.4
AFUA_6G13622	AFUA_6G13622	NA	0
AFUA_6G13630		NA	-0.1
AFUA_6G13640		0.773765380470435	0.2
AFUA_6G13650		0.74926484922916	-0.3
AFUA_6G13660		0.775614367255385	-0.3
AFUA_6G13670		0.38751681272218	-0.8
AFUA_6G13680		NA	-0.2
AFUA_6G13690		0.0411254715653115	1.8
AFUA_6G13700		NA	0.6
AFUA_6G13710		NA	-0.3
AFUA_6G13720		NA	-0.8
AFUA_6G13730		NA	-0.8
AFUA_6G13740		NA	-0.8
AFUA_6G13750		NA	0.5
AFUA_6G13760		0.389089322697678	0.6
AFUA_6G13765		NA	1.3
AFUA_6G13770		0.916008338613603	0.1
AFUA_6G13780		0.990262939393401	0
AFUA_6G13790		NA	-1.8
AFUA_6G13800		NA	-2.1
AFUA_6G13810		NA	-1.9
AFUA_6G13820		NA	-1
AFUA_6G13830		NA	-1.2
AFUA_6G13840		0.128695665115798	-1.5
AFUA_6G13850		0.382444603576325	-0.7
AFUA_6G13860		0.756002236304027	-0.4
AFUA_6G13880		NA	-0.2
AFUA_6G13890		NA	-0.4
AFUA_6G13900		NA	-0.1
AFUA_6G13920		NA	-0.9
AFUA_6G13925	AFUA_6G13925	NA	0
AFUA_6G13930		NA	-0.9
AFUA_6G13940		NA	-1.4
AFUA_6G13945		NA	-0.4
AFUA_6G13950		NA	-0.6
AFUA_6G13970		NA	-0.1
AFUA_6G13980		NA	-0.3
AFUA_6G13990		NA	0.5
AFUA_6G14000		NA	0.7
AFUA_6G14010		NA	-1.6
AFUA_6G14015	AFUA_6G14015	NA	-0.1
AFUA_6G14020		NA	-1.3
AFUA_6G14030		NA	-0.9
AFUA_6G14040		NA	-1
AFUA_6G14050		NA	-0.9
AFUA_6G14060		NA	0.3
AFUA_6G14070		NA	0
AFUA_6G14090		0.414229473248102	-0.7
AFUA_6G14100		0.991309787427247	0
AFUA_6G14110		NA	0.3
AFUA_6G14120		0.323061719164733	0.6
AFUA_6G14130		0.629196649236891	0.3
AFUA_6G14140		NA	0.8
AFUA_6G14150		NA	-0.5
AFUA_6G14160		NA	-0.4
AFUA_6G14170		0.640185527607697	0.4
AFUA_6G14180		0.541468273263293	-0.5
AFUA_6G14190		NA	-0.8
AFUA_6G14200		0.182067920030411	1
AFUA_6G14210		0.383979614512234	0.5
AFUA_6G14220		0.935832362737894	-0.1
AFUA_6G14230		0.926254656475334	0.1
AFUA_6G14240		0.179633625201881	1.1
AFUA_6G14250		0.803546603831182	-0.2
AFUA_6G14260		0.0587743593452104	1.5
AFUA_6G14270		NA	0.5
AFUA_6G14280		0.330350843700274	-0.9
AFUA_6G14290		0.948978916526065	-0.1
AFUA_6G14300		0.953615894884619	0.1
AFUA_6G14310		0.370170160326831	0.6
AFUA_6G14320		0.329976180729845	-0.6
AFUA_6G14330		0.850965716746551	-0.2
AFUA_6G14340		NA	-0.1
AFUA_6G14350		0.980723163805084	0
AFUA_6G14360		0.597113659138567	0.4
AFUA_6G14370		NA	-0.1
AFUA_6G14390		NA	-0.9
AFUA_6G14400		NA	-1
AFUA_6G14410		NA	0
AFUA_6G14420		NA	-0.6
AFUA_6G14442		NA	-0.8
AFUA_6G14450		NA	-0.9
AFUA_6G14460		NA	-0.2
AFUA_6G14470		NA	0.1
AFUA_6G14480		NA	0.2
AFUA_6G14490		NA	0.2
AFUA_6G14500		NA	0.1
AFUA_6G14510		0.353050245426508	1.1
AFUA_6G14520		NA	1
AFUA_6G14530		NA	-0.3
AFUA_6G14540		NA	-0.5
AFUA_6G14550		NA	0.2
AFUA_6G14560		NA	0.1
AFUA_6G14570		NA	-0.6
AFUA_6G14580		NA	-0.6
AFUA_6G14590		NA	-0.8
AFUA_6G14600		NA	-0.1
AFUA_6G14610		NA	-0.5
AFUA_6G14620		NA	-0.5
AFUA_6G14630		NA	-0.4
AFUA_6G14640		NA	0
AFUA_6G14670		NA	0
AFUA_6G14690		NA	0
AFUA_6G14700		NA	0
AFUA_6G14720		NA	-0.4
AFUA_7G00090		NA	0
AFUA_7G00110		NA	-0.7
AFUA_7G00120		NA	-0.5
AFUA_7G00130		NA	0.1
AFUA_7G00150		NA	-1.2
AFUA_7G00160		NA	-1.2
AFUA_7G00170		NA	0
AFUA_7G00180		NA	-0.1
AFUA_7G00190		NA	-0.3
AFUA_7G00200		NA	-0.1
AFUA_7G00210		0.339642264855597	-1.1
AFUA_7G00220		NA	0.6
AFUA_7G00230		NA	-1.8
AFUA_7G00240		NA	-1.8
AFUA_7G00250		0.136235914702027	-1.5
AFUA_7G00260		NA	-1
AFUA_7G00270		NA	-0.9
AFUA_7G00280		0.221938288804774	-1.3
AFUA_7G00290		NA	-2.5
AFUA_7G00296	AFUA_7G00296	NA	-0.1
AFUA_7G00300		NA	-0.2
AFUA_7G00310		NA	0.4
AFUA_7G00320		NA	0.4
AFUA_7G00330		NA	0.7
AFUA_7G00340		NA	-0.4
AFUA_7G00350		0.199772875733182	1.1
AFUA_7G00360		0.791622965254148	0.2
AFUA_7G00365	AFUA_7G00365	NA	-0.6
AFUA_7G00370		NA	0.6
AFUA_7G00380		NA	-0.1
AFUA_7G00390		0.83466890054609	0.3
AFUA_7G00400		0.437329469900312	0.8
AFUA_7G00410		NA	0.5
AFUA_7G00415	AFUA_7G00415	NA	0
AFUA_7G00420		NA	-0.5
AFUA_7G00440		NA	-0.7
AFUA_7G00450		NA	0.5
AFUA_7G00460		NA	0.2
AFUA_7G00470		0.636578279789513	-0.4
AFUA_7G00480		NA	-0.5
AFUA_7G00483	AFUA_7G00483	NA	0
AFUA_7G00486	AFUA_7G00486	NA	0.1
AFUA_7G00490		NA	-1.1
AFUA_7G00510		NA	-0.2
AFUA_7G00530		NA	-0.7
AFUA_7G00540		NA	-0.4
AFUA_7G00550		NA	-1.8
AFUA_7G00560		NA	-0.9
AFUA_7G00570		NA	-0.2
AFUA_7G00580		NA	-0.4
AFUA_7G00590		NA	-0.5
AFUA_7G00600		NA	-1.6
AFUA_7G00610		NA	0.3
AFUA_7G00620		NA	-0.6
AFUA_7G00630		NA	-0.1
AFUA_7G00640		NA	1.5
AFUA_7G00652		0.853405642159518	0.2
AFUA_7G00670		NA	-1.3
AFUA_7G00680		NA	-0.9
AFUA_7G00690		NA	-0.7
AFUA_7G00700		0.708972122118751	-0.5
AFUA_7G00710		NA	-1.2
AFUA_7G00720		0.787095407537123	0.2
AFUA_7G00730		NA	0.1
AFUA_7G00740		NA	0.3
AFUA_7G00760		0.968360859416633	0
AFUA_7G00770		0.934383928702514	0.1
AFUA_7G00780		NA	0.2
AFUA_7G00790		NA	0.1
AFUA_7G00800		NA	0.4
AFUA_7G00805		0.317935282648914	-1
AFUA_7G00810		NA	-0.4
AFUA_7G00820		NA	-0.1
AFUA_7G00830		NA	-0.3
AFUA_7G00840		NA	-0.1
AFUA_7G00845	AFUA_7G00845	NA	0
AFUA_7G00850		NA	-0.6
AFUA_7G00860		NA	-0.2
AFUA_7G00870		NA	-1.7
AFUA_7G00880		NA	-0.3
AFUA_7G00890		NA	0.5
AFUA_7G00900		NA	0
AFUA_7G00910		NA	0
AFUA_7G00920		0.237456317737012	0.9
AFUA_7G00930		0.0791062418225	1.3
AFUA_7G00940		0.0626930934629943	1.8
AFUA_7G00950		0.0438549644074498	1.7
AFUA_7G00960		NA	0.2
AFUA_7G00970		NA	0.8
AFUA_7G00990		NA	-0.2
AFUA_7G01000		0.690709416952983	-0.5
AFUA_7G01010		0.88788343187613	0.2
AFUA_7G01020		NA	0.2
AFUA_7G01030		0.723204279130458	0.4
AFUA_7G01040		NA	0.6
AFUA_7G01050		NA	0
AFUA_7G01060		NA	0.3
AFUA_7G01070		NA	0.2
AFUA_7G01090		0.91098576157451	0.2
AFUA_7G01100		NA	0
AFUA_7G01102		NA	0
AFUA_7G01105		NA	0.4
AFUA_7G01118		NA	-0.3
AFUA_7G01130		NA	-2.3
AFUA_7G01140		NA	-0.6
AFUA_7G01150		0.119635504568016	-1.2
AFUA_7G01160		NA	0.2
AFUA_7G01170		NA	0.3
AFUA_7G01180		NA	-0.1
AFUA_7G01190		NA	-2
AFUA_7G01200		NA	-0.9
AFUA_7G01210		NA	0.3
AFUA_7G01220		0.355340898249886	0.7
AFUA_7G01230		0.87643566781922	-0.1
AFUA_7G01240		NA	-0.7
AFUA_7G01250		NA	0.1
AFUA_7G01260		0.218390448262947	0.9
AFUA_7G01270		NA	0.1
AFUA_7G01280		0.539667954643307	0.6
AFUA_7G01290		0.377440597805579	-0.6
AFUA_7G01300		NA	-0.6
AFUA_7G01310		0.526045301486448	0.6
AFUA_7G01320		0.326799830651715	-0.6
AFUA_7G01330		0.620235186237976	-0.4
AFUA_7G01340		0.568148848339091	-0.6
AFUA_7G01350		0.383979614512234	0.6
AFUA_7G01370		NA	-0.4
AFUA_7G01380		NA	-0.6
AFUA_7G01390		0.538711038066831	0.5
AFUA_7G01400		NA	0.3
AFUA_7G01410		0.357935915473301	-0.7
AFUA_7G01420		0.9134468071597	0.1
AFUA_7G01430		0.137253622345885	-1.3
AFUA_7G01440		0.025685914344072	-2.3
AFUA_7G01450		NA	-1.1
AFUA_7G01460		0.133027646099231	1.1
AFUA_7G01470		0.178997144092458	1.2
AFUA_7G01480		0.106522419695751	1.3
AFUA_7G01490		0.521052543066419	0.8
AFUA_7G01500		NA	-0.7
AFUA_7G01510		0.439378338204069	-0.7
AFUA_7G01520		NA	0.6
AFUA_7G01530		0.808243868531526	0.2
AFUA_7G01540		NA	-0.4
AFUA_7G01550		0.0808123280398157	1.4
AFUA_7G01560		NA	-0.3
AFUA_7G01570		NA	-1.1
AFUA_7G01580		NA	-0.8
AFUA_7G01590		0.80008849868039	0.3
AFUA_7G01600		NA	-0.3
AFUA_7G01610		0.606826819896927	-0.4
AFUA_7G01620		0.94161364817509	-0.1
AFUA_7G01640		0.993321475608817	0
AFUA_7G01650		NA	-1.3
AFUA_7G01660		NA	-1
AFUA_7G01670		NA	-1.4
AFUA_7G01680		0.237456317737012	-1
AFUA_7G01690		NA	-0.3
AFUA_7G01695		NA	-0.3
AFUA_7G01700		NA	-0.4
AFUA_7G01710		NA	0.9
AFUA_7G01720		0.623039050294175	-0.6
AFUA_7G01730		0.151178386803855	-1.6
AFUA_7G01740		NA	0.4
AFUA_7G01750		NA	-0.7
AFUA_7G01760		NA	-0.8
AFUA_7G01770		NA	0.1
AFUA_7G01780		0.893893090007274	0.1
AFUA_7G01790		0.427689612761662	0.8
AFUA_7G01810		0.977372256630342	0
AFUA_7G01820		0.693947451244415	-0.3
AFUA_7G01830		0.48462724538291	-0.6
AFUA_7G01840		0.171175818936999	-1.2
AFUA_7G01850		0.14822160536644	0.9
AFUA_7G01860		0.805986181614407	0.2
AFUA_7G01870		0.101344632212511	1.2
AFUA_7G01880		0.314507006431401	-0.8
AFUA_7G01890		NA	-0.6
AFUA_7G01900		0.0487664084682186	1.4
AFUA_7G01910		0.898550121086352	-0.1
AFUA_7G01920		0.365631274147298	0.6
AFUA_7G01930		NA	0.2
AFUA_7G01940		0.798332427157797	0.2
AFUA_7G01950		NA	0.2
AFUA_7G01960		NA	-0.1
AFUA_7G01970		NA	0.3
AFUA_7G01980		NA	0.3
AFUA_7G01990		NA	0.6
AFUA_7G02000		NA	0.1
AFUA_7G02010		0.230927572597224	-1
AFUA_7G02020		0.684148943902209	0.3
AFUA_7G02030		0.567296459426034	0.6
AFUA_7G02040		0.339454700634541	-0.9
AFUA_7G02050		0.321615239195832	-0.9
AFUA_7G02060		0.171175818936999	-1
AFUA_7G02070		0.112057182636772	-1.5
AFUA_7G02080		0.0260408833984422	1.8
AFUA_7G02090		0.0724118036544253	1.3
AFUA_7G02100		0.958680961485602	0.1
AFUA_7G02110		0.648555164490768	-0.4
AFUA_7G02120		0.0915594911399833	-1.5
AFUA_7G02130		NA	-0.5
AFUA_7G02140		0.193930561225835	0.9
AFUA_7G02150		NA	0.1
AFUA_7G02170		0.648876537814076	0.4
AFUA_7G02180		0.403602649608165	-0.6
AFUA_7G02190		0.435976114996918	0.5
AFUA_7G02200		NA	-0.6
AFUA_7G02210		0.114863464239909	1.2
AFUA_7G02220		0.747088943210263	-0.3
AFUA_7G02230		0.9624466990932	0
AFUA_7G02240		0.384936993247999	-0.7
AFUA_7G02250		NA	0.5
AFUA_7G02260		0.795049201244206	-0.2
AFUA_7G02270		0.371634602533891	0.6
AFUA_7G02280		0.221683978567872	0.9
AFUA_7G02285		NA	-0.6
AFUA_7G02290		0.275394282949524	0.9
AFUA_7G02300		0.379336554590845	0.9
AFUA_7G02310		0.0620595755136471	1.4
AFUA_7G02313	AFUA_7G02313	NA	-0.3
AFUA_7G02317	AFUA_7G02317	NA	-0.2
AFUA_7G02320		0.703268070489487	0.4
AFUA_7G02322	AFUA_7G02322	NA	0.4
AFUA_7G02340		0.95472436715617	0.1
AFUA_7G02350		0.681156906510009	0.4
AFUA_7G02360		0.958680961485602	0
AFUA_7G02370		0.299683571621401	0.7
AFUA_7G02380		NA	-0.1
AFUA_7G02390		0.635215796529468	0.3
AFUA_7G02400		0.883786919527098	-0.2
AFUA_7G02420		0.804991414499481	-0.2
AFUA_7G02440		0.962501077560197	0.1
AFUA_7G02460		NA	-0.5
AFUA_7G02470		0.210667711697156	0.8
AFUA_7G02480		0.958205438587182	-0.1
AFUA_7G02490		0.383979614512234	0.6
AFUA_7G02500		NA	-0.5
AFUA_7G02505	AFUA_7G02505	NA	0.4
AFUA_7G02510		NA	0.4
AFUA_7G02520		NA	-0.6
AFUA_7G02540		0.833978529735951	0.2
AFUA_7G02550		0.360637789292281	-0.8
AFUA_7G02560		0.319990468622658	0.7
AFUA_7G02570		0.771091509157242	-0.2
AFUA_7G02590		0.98649131724913	0
AFUA_7G02600		0.217303229344459	0.9
AFUA_7G02610		0.0978884722567253	1.1
AFUA_7G02620		0.313250408386812	0.9
AFUA_7G02630		0.579720504012429	-0.5
AFUA_7G03640		0.659185064435677	-0.3
AFUA_7G03650		0.515113239546706	-0.5
AFUA_7G03660		NA	0.6
AFUA_7G03670		0.705677287000776	0.3
AFUA_7G03680		0.5229560211495	-0.6
AFUA_7G03690		0.0761317400140408	1.3
AFUA_7G03700		NA	-0.4
AFUA_7G03710		NA	0.1
AFUA_7G03720		0.307378898252376	0.7
AFUA_7G03730		0.0343572605969359	1.7
AFUA_7G03740		0.172239109105237	0.9
AFUA_7G03750		0.668903540734708	0.3
AFUA_7G03760		0.80536314174781	-0.2
AFUA_7G03765	AFUA_7G03765	NA	0.2
AFUA_7G03770		0.0884891517317957	-1.4
AFUA_7G03780		0.370170160326831	-0.7
AFUA_7G03790		0.993452128987957	0
AFUA_7G03800		0.766959383644271	-0.3
AFUA_7G03820		0.0871285117082158	1.4
AFUA_7G03830		0.0762566523216354	1.6
AFUA_7G03840		0.829627519206397	0.2
AFUA_7G03850		NA	0
AFUA_7G03860		0.482587178605995	0.4
AFUA_7G03870		0.336414522043339	0.7
AFUA_7G03880		0.911206748959315	-0.1
AFUA_7G03890		0.54207189227267	0.5
AFUA_7G03900		NA	-0.5
AFUA_7G03910		0.860762599567427	0.2
AFUA_7G03920		0.910847447215357	-0.1
AFUA_7G03930		0.516226751853134	0.5
AFUA_7G03940		0.348314760328009	-0.8
AFUA_7G03950		0.886643328225588	-0.1
AFUA_7G03960		NA	0.6
AFUA_7G03970		NA	0.3
AFUA_7G03980		0.169391001651458	1
AFUA_7G03990		0.682214873901051	0.3
AFUA_7G04000		NA	-1.1
AFUA_7G04010		0.279439630118206	-0.8
AFUA_7G04020		0.312924756952178	-0.8
AFUA_7G04030		0.237456317737012	-1.3
AFUA_7G04040		0.873550395188093	-0.2
AFUA_7G04050		NA	0.1
AFUA_7G04060		0.160282538709812	1.1
AFUA_7G04070		0.682669973032309	0.3
AFUA_7G04080		0.592219239606022	0.6
AFUA_7G04090		0.0626930934629943	1.2
AFUA_7G04100		0.261165023968527	0.9
AFUA_7G04110		0.869088485525465	-0.2
AFUA_7G04120		0.661699612811839	0.3
AFUA_7G04130		0.2373302606094	0.9
AFUA_7G04140		0.248428753011339	1
AFUA_7G04150		0.0210884043155947	1.9
AFUA_7G04160		0.905408407275991	0.1
AFUA_7G04170		NA	-0.3
AFUA_7G04180		NA	-0.1
AFUA_7G04190		NA	0.1
AFUA_7G04200		NA	-0.8
AFUA_7G04210		0.901187834727249	-0.1
AFUA_7G04220		0.49437484127665	0.6
AFUA_7G04230		0.909375784784997	-0.1
AFUA_7G04240		NA	1.5
AFUA_7G04250		0.773746045323021	0.2
AFUA_7G04260		NA	0.1
AFUA_7G04270		NA	-0.4
AFUA_7G04280		0.803432986420146	-0.3
AFUA_7G04290		0.386394250601712	-0.7
AFUA_7G04300		0.864088575863056	0.1
AFUA_7G04310		NA	0.2
AFUA_7G04320		0.97279665936388	0
AFUA_7G04330		0.84361248332917	-0.2
AFUA_7G04340		NA	-0.1
AFUA_7G04350		NA	0.1
AFUA_7G04360		0.81555292985108	-0.2
AFUA_7G04370		NA	-0.9
AFUA_7G04380		0.290012124867222	-0.8
AFUA_7G04385	AFUA_7G04385	NA	0.3
AFUA_7G04390		0.955015987249518	-0.1
AFUA_7G04400		0.81143015073059	0.2
AFUA_7G04410		NA	-0.1
AFUA_7G04420		0.0626930934629943	1.3
AFUA_7G04430		0.0264337995183908	1.9
AFUA_7G04450		NA	-1.1
AFUA_7G04460		0.282986865000493	0.7
AFUA_7G04470		NA	-0.5
AFUA_7G04480		0.413895565076352	0.7
AFUA_7G04490		0.284590555361868	0.8
AFUA_7G04500		0.693947451244415	0.4
AFUA_7G04510		0.512206217437595	-0.5
AFUA_7G04520		0.905409615062516	-0.1
AFUA_7G04530		0.412405136225599	-0.7
AFUA_7G04540		0.0950205897553008	-1.7
AFUA_7G04550		0.0395094799149417	-1.8
AFUA_7G04560		NA	-0.7
AFUA_7G04570		0.716072474807958	-0.4
AFUA_7G04580		NA	-0.1
AFUA_7G04590		NA	-0.5
AFUA_7G04600		NA	-1.2
AFUA_7G04610		0.451982639678737	-0.6
AFUA_7G04620		0.234744902600021	-0.9
AFUA_7G04630		NA	0.2
AFUA_7G04640		0.851128738495092	0.2
AFUA_7G04650		0.306291717145417	-0.8
AFUA_7G04660		0.38751681272218	-0.5
AFUA_7G04670		0.0445605897026487	1.5
AFUA_7G04680		NA	-0.6
AFUA_7G04690		NA	0.2
AFUA_7G04700		0.182287096006905	1.4
AFUA_7G04710		0.084814277691399	1.5
AFUA_7G04720		NA	0.2
AFUA_7G04726	AFUA_7G04726	NA	0
AFUA_7G04730		0.523107811099601	0.8
AFUA_7G04740		NA	-0.3
AFUA_7G04750		NA	-0.5
AFUA_7G04760		0.408804865037334	-0.7
AFUA_7G04783		NA	0.5
AFUA_7G04795		NA	-0.7
AFUA_7G04800		NA	-1.6
AFUA_7G04811		NA	-0.9
AFUA_7G04820		NA	-1.7
AFUA_7G04830		NA	-1.7
AFUA_7G04840		NA	-1.9
AFUA_7G04850		NA	-1.5
AFUA_7G04860		0.0779173971442877	1.6
AFUA_7G04870		NA	0.5
AFUA_7G04880		NA	0.2
AFUA_7G04890		NA	0.1
AFUA_7G04900		NA	0.4
AFUA_7G04910		NA	-0.8
AFUA_7G04915	AFUA_7G04915	NA	0
AFUA_7G04920		NA	-1
AFUA_7G04930		NA	-1.3
AFUA_7G04940		NA	-0.9
AFUA_7G04950		NA	-2.7
AFUA_7G04960		NA	-1.3
AFUA_7G04970		NA	-0.5
AFUA_7G04980		NA	0.3
AFUA_7G04990		NA	-1
AFUA_7G05000		NA	-1.8
AFUA_7G05010		0.365631274147298	-0.9
AFUA_7G05015		0.427638453336298	0.9
AFUA_7G05020		NA	-0.9
AFUA_7G05030		NA	-0.4
AFUA_7G05040		NA	-0.7
AFUA_7G05050		0.0210884043155947	-2.5
AFUA_7G05060		0.0306973750408021	-2.4
AFUA_7G05070		0.242115307045593	-1.3
AFUA_7G05080		NA	-1.7
AFUA_7G05085		NA	-1.4
AFUA_7G05090		NA	-0.9
AFUA_7G05100		NA	-1
AFUA_7G05110		NA	0.5
AFUA_7G05120		NA	-0.3
AFUA_7G05130		NA	-0.7
AFUA_7G05140		NA	0.2
AFUA_7G05150		NA	0.8
AFUA_7G05160		NA	0.5
AFUA_7G05170		NA	0.6
AFUA_7G05180		NA	0.3
AFUA_7G05190		NA	1
AFUA_7G05200		NA	0.4
AFUA_7G05210		0.0604720970675254	1.3
AFUA_7G05220		0.233918629083669	1.2
AFUA_7G05230		0.419942945476817	-0.8
AFUA_7G05240		NA	0.8
AFUA_7G05250		0.309595032567793	0.8
AFUA_7G05260		0.0965798033660764	1.1
AFUA_7G05270		NA	0.2
AFUA_7G05280		0.577327191262527	0.6
AFUA_7G05290		0.380521154066529	0.6
AFUA_7G05300		NA	0.2
AFUA_7G05310		0.141893711827777	1
AFUA_7G05315	AFUA_7G05315	NA	1
AFUA_7G05320		NA	0.7
AFUA_7G05330		0.786065594111551	0.2
AFUA_7G05340		0.773746045323021	-0.2
AFUA_7G05360		0.307288252314447	0.8
AFUA_7G05370		NA	-0.6
AFUA_7G05380		0.0478976984996855	-1.7
AFUA_7G05390		0.0984559319973033	1.3
AFUA_7G05400		NA	0.6
AFUA_7G05410		NA	-1.1
AFUA_7G05420		0.759419184040376	0.2
AFUA_7G05430		0.71081088916154	-0.3
AFUA_7G05440		0.216204892219677	-1.2
AFUA_7G05450		NA	0.6
AFUA_7G05460		0.0434664469621252	1.9
AFUA_7G05470		0.527762103345201	0.5
AFUA_7G05480		NA	0.3
AFUA_7G05490		0.151178386803855	1.3
AFUA_7G05500		0.41674967185324	0.7
AFUA_7G05510		0.592219239606022	0.4
AFUA_7G05520		0.0856394737221741	1.3
AFUA_7G05530		0.2045389481381	1.1
AFUA_7G05540		0.273100800206594	-0.9
AFUA_7G05550		NA	-0.8
AFUA_7G05560		NA	-0.1
AFUA_7G05570		NA	-0.1
AFUA_7G05580		0.175488469235266	-1.1
AFUA_7G05590		0.916008338613603	-0.1
AFUA_7G05600		0.148800057644139	1.1
AFUA_7G05610		NA	-0.2
AFUA_7G05620		0.921371135506627	0.1
AFUA_7G05630		NA	1.2
AFUA_7G05640		NA	-0.3
AFUA_7G05650		0.0996732939962819	1.2
AFUA_7G05660		0.0547085574044752	1.5
AFUA_7G05670		0.0218943301116714	1.6
AFUA_7G05680		0.948925182272561	0.1
AFUA_7G05700		0.566577906278954	0.4
AFUA_7G05710		NA	1.6
AFUA_7G05720		0.0721574229520966	1.4
AFUA_7G05730		0.460495277982117	-0.5
AFUA_7G05735		0.84361248332917	0.1
AFUA_7G05740		0.113400700670779	1.2
AFUA_7G05752		0.688578314498682	-0.4
AFUA_7G05770		NA	-0.9
AFUA_7G05780		0.898091331279461	0.1
AFUA_7G05785		0.264377370582511	0.9
AFUA_7G05790		0.51124735756361	-0.5
AFUA_7G05800		0.247782402105253	0.7
AFUA_7G05810		NA	0.6
AFUA_7G05820		0.788773955211624	-0.2
AFUA_7G05830		NA	-1.5
AFUA_7G05840		NA	-1.1
AFUA_7G05846	AFUA_7G05846	NA	0
AFUA_7G05850		NA	0.6
AFUA_7G05860		0.791622965254148	0.2
AFUA_7G05870		0.662949023039763	-0.4
AFUA_7G05880		NA	0.3
AFUA_7G05890		NA	0.3
AFUA_7G05900		NA	0
AFUA_7G05910		0.225221359535698	1.1
AFUA_7G05920		0.0290958840445439	1.4
AFUA_7G05930		0.394947836699595	-0.7
AFUA_7G05940		0.497277150081389	0.5
AFUA_7G05950		0.361121843627711	0.8
AFUA_7G05960		0.5869717489648	0.4
AFUA_7G05970		0.762344274230149	0.2
AFUA_7G05980		0.12924294315711	1.1
AFUA_7G05990		0.14822160536644	1
AFUA_7G06000		NA	0
AFUA_7G06010		0.823626126587916	0.2
AFUA_7G06020		0.559979710669376	0.4
AFUA_7G06030		NA	-1.4
AFUA_7G06040		NA	0.1
AFUA_7G06050		0.571416042918857	0.5
AFUA_7G06060		0.351613302583847	1
AFUA_7G06070		NA	-1.7
AFUA_7G06080		0.897185240056991	-0.2
AFUA_7G06090		0.755946210905824	-0.4
AFUA_7G06100		0.875918161669023	-0.2
AFUA_7G06110		NA	-0.6
AFUA_7G06120		NA	-0.1
AFUA_7G06130		NA	-0.3
AFUA_7G06140		NA	0
AFUA_7G06150		NA	0.5
AFUA_7G06160		NA	0.4
AFUA_7G06170		NA	-0.1
AFUA_7G06180		NA	-0.7
AFUA_7G06200		NA	-0.2
AFUA_7G06210		NA	-0.4
AFUA_7G06220		NA	-2.4
AFUA_7G06250		NA	-0.3
AFUA_7G06260		0.231524323547973	-1.2
AFUA_7G06270		0.429724152098289	-0.7
AFUA_7G06280		0.932486150615653	-0.1
AFUA_7G06290		NA	-0.1
AFUA_7G06300		NA	-0.2
AFUA_7G06310		NA	-1.1
AFUA_7G06320		NA	-0.3
AFUA_7G06330		NA	-0.9
AFUA_7G06340		NA	-0.6
AFUA_7G06350		0.0716837670772798	1.9
AFUA_7G06360		NA	0.8
AFUA_7G06370		NA	-0.7
AFUA_7G06380		NA	-0.9
AFUA_7G06390		0.326201291111162	0.9
AFUA_7G06400		NA	-0.9
AFUA_7G06410		NA	-0.5
AFUA_7G06420		0.0179926031646535	2.6
AFUA_7G06430		0.873583931443532	-0.2
AFUA_7G06440		0.0707118570511256	-1.7
AFUA_7G06450		0.0820725117811381	-1.7
AFUA_7G06460		0.205595579888916	-1.2
AFUA_7G06470		NA	-0.3
AFUA_7G06480		NA	-0.9
AFUA_7G06490		NA	-0.6
AFUA_7G06500		NA	-0.9
AFUA_7G06510		NA	-1.4
AFUA_7G06520		NA	-1.8
AFUA_7G06523		NA	-0.6
AFUA_7G06526		NA	-1.1
AFUA_7G06540		NA	0.6
AFUA_7G06550		NA	-0.4
AFUA_7G06570		0.973985046377396	0
AFUA_7G06580		0.702456547644548	-0.5
AFUA_7G06590		0.356164842829515	-0.7
AFUA_7G06600		NA	-0.1
AFUA_7G06610		NA	0.9
AFUA_7G06620		NA	-0.3
AFUA_7G06630		NA	-0.6
AFUA_7G06640		NA	-0.8
AFUA_7G06650		NA	-0.8
AFUA_7G06660		NA	-0.3
AFUA_7G06670		NA	-1.4
AFUA_7G06675		NA	-0.4
AFUA_7G06680		NA	-0.4
AFUA_7G06690		NA	-1.4
AFUA_7G06700		NA	0.9
AFUA_7G06710		NA	0.8
AFUA_7G06720		NA	-0.4
AFUA_7G06730		NA	-0.8
AFUA_7G06740		NA	-0.5
AFUA_7G06750		NA	-1
